INFO 2026-05-22 00:34:02,608 django.utils.autoreload Watching for file changes with StatReloader
INFO 2026-05-25 12:29:19,547 django.server "GET /services/ HTTP/1.1" 200 21611
INFO 2026-05-25 12:29:19,599 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:29:21,153 django.server "GET /faq/ HTTP/1.1" 200 30835
INFO 2026-05-25 12:29:21,188 django.server "GET /static/css/faq.css HTTP/1.1" 200 8618
INFO 2026-05-25 12:29:21,190 django.server "GET /static/imgs/faq-illustration.svg HTTP/1.1" 200 7545
INFO 2026-05-25 12:29:21,211 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:30:12,431 django.server "GET /home/ HTTP/1.1" 200 14956
INFO 2026-05-25 12:30:12,481 django.server "GET /static/css/base.css HTTP/1.1" 304 0
INFO 2026-05-25 12:30:12,481 django.server "GET /static/css/home.css HTTP/1.1" 304 0
INFO 2026-05-25 12:30:12,486 django.server "GET /static/js/main.js HTTP/1.1" 304 0
INFO 2026-05-25 12:30:12,523 django.server "GET /api/order-count/ HTTP/1.1" 200 12
WARNING 2026-05-25 12:30:16,035 django.request Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2026-05-25 12:30:16,036 django.server "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 12156
INFO 2026-05-25 12:30:32,511 django.server "GET /about/ HTTP/1.1" 200 18460
INFO 2026-05-25 12:30:32,553 django.server "GET /static/css/base.css HTTP/1.1" 304 0
WARNING 2026-05-25 12:30:32,588 django.request Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2026-05-25 12:30:32,589 django.server "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 12156
INFO 2026-05-25 12:30:32,590 django.server "GET /static/js/main.js HTTP/1.1" 304 0
INFO 2026-05-25 12:30:32,737 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:31:11,050 django.server "GET /about/ HTTP/1.1" 200 18460
INFO 2026-05-25 12:31:11,106 django.server "GET /static/css/base.css HTTP/1.1" 200 22509
INFO 2026-05-25 12:31:11,107 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
